Date(UTC),UnixTimeStamp,Supply,MarketCap,Price
9/4/2016,1472947200,83658227.0625,979.637838901875,11.71
9/5/2016,1473033600,83690416.75,983.3623968125,11.75
9/6/2016,1473120000,83722098.15625,979.548548428125,11.70
9/7/2016,1473206400,83754365.96875,970.7131015778124,11.59
9/8/2016,1473292800,83786274.5625,954.325667266875,11.39
9/9/2016,1473379200,83818491.4375,982.3527196475,11.72
9/10/2016,1473465600,83850322.0625,1010.396380853125,12.05
9/11/2016,1473552000,83882675.03125,976.39433736375,11.64
9/12/2016,1473638400,83914912.0625,997.748304423125,11.89
9/13/2016,1473724800,83946816.90625,1000.6460575225,11.92
9/14/2016,1473811200,83979345.65625,1005.2327675053124,11.97
9/15/2016,1473897600,84011528.46875,1004.77788048625,11.96
9/16/2016,1473984000,84043767.53125,1059.7919085690623,12.61
9/17/2016,1474070400,84075922.53125,1078.6940860759375,12.83
9/18/2016,1474156800,84105496.4375,1042.067100860625,12.39
9/19/2016,1474243200,84139773.3125,1087.927268930625,12.93
9/20/2016,1474329600,84172265.8125,1239.01575276,14.72
9/21/2016,1474416000,84204349.5625,1155.2836759975,13.72
9/22/2016,1474502400,84235955.1875,1104.333372508125,13.11
9/23/2016,1474588800,84270235.1875,1125.850342105,13.36
9/24/2016,1474675200,84303560.03125,1088.3589600034377,12.91
9/25/2016,1474761600,84337950.5,1100.610254025,13.05
9/26/2016,1474848000,84370081.28125,1087.5303477153122,12.89
9/27/2016,1474934400,84405365.65625,1104.8662364403124,13.09
9/29/2016,1475107200,84437679.09375,1112.0442336646877,13.17
9/28/2016,1475020800,84470082.53125,1123.452097665625,13.30
9/30/2016,1475193600,84501705.8125,1118.8025849575,13.24
10/1/2016,1475280000,84536184.40625,1116.7229960065624,13.21
10/2/2016,1475366400,84571945.1875,1118.886834830625,13.23
10/3/2016,1475452800,84605219.71875,1137.9402052171874,13.45
10/4/2016,1475539200,84637271.125,1127.368451385,13.32
10/5/2016,1475625600,84670352.6875,1108.334916679375,13.09
10/6/2016,1475712000,84703194.5625,1090.130114019375,12.87
10/7/2016,1475798400,84739746.4375,1074.4999848275,12.68
10/8/2016,1475884800,84775841.125,1037.65629537,12.24
10/9/2016,1475971200,84809266.75,1022.799757005,12.06
10/10/2016,1476057600,84842397.6875,996.04974885125,11.74
10/11/2016,1476144000,84874877.21875,997.2798073203123,11.75
10/12/2016,1476230400,84907969.875,999.36680542875,11.77
10/13/2016,1476316800,84942796.125,1021.0124094225,12.02
10/14/2016,1476403200,84975709.875,1011.2109475125,11.90
10/15/2016,1476489600,85007917.0625,1016.6946880675,11.96
10/16/2016,1476576000,85040847.375,1014.53730918375,11.93
10/17/2016,1476662400,85073225.1875,1019.17723774625,11.98
10/18/2016,1476748800,85106545.5,1063.83181875,12.50
10/19/2016,1476835200,85139695.1875,1019.97354834625,11.98
10/20/2016,1476921600,85174224.25,1026.3494022125,12.05
10/21/2016,1477008000,85206351.125,1028.44065807875,12.07
10/22/2016,1477094400,85238053.78125,1027.970928601875,12.06
10/23/2016,1477180800,85269385.65625,1018.9691585921877,11.95
10/24/2016,1477267200,85301447.53125,1017.6462690478123,11.93
10/25/2016,1477353600,85333112.0625,971.09081527125,11.38
10/26/2016,1477440000,85365068.9375,981.69829278125,11.50
10/27/2016,1477526400,85396513.9375,976.082154305625,11.43
10/28/2016,1477612800,85427593.0,946.53773044,11.08
10/29/2016,1477699200,85457222.53125,887.9005420996875,10.39
10/30/2016,1477785600,85489183.0,959.18863326,11.22
10/31/2016,1477872000,85521204.25,933.0363383675,10.91
11/1/2016,1477958400,85551702.6875,919.680803890625,10.75
11/2/2016,1478044800,85582844.71875,926.006379856875,10.82
11/3/2016,1478131200,85614060.65625,929.768698726875,10.86
11/4/2016,1478217600,85644984.25,953.2286747025,11.13
11/5/2016,1478304000,85676408.78125,951.8649015596876,11.11
11/6/2016,1478390400,85708208.9375,940.219052044375,10.97
11/7/2016,1478476800,85741468.0,934.5820012,10.90
11/8/2016,1478563200,85773795.1875,931.50341573625,10.86
11/9/2016,1478649600,85804797.53125,912.9630457325,10.64
11/10/2016,1478736000,85836008.3125,902.9948074475,10.52
11/11/2016,1478822400,85867347.6875,883.575007704375,10.29
11/12/2016,1478908800,85899297.6875,855.5570049675,9.96
11/13/2016,1478995200,85931721.90625,870.4883429103126,10.13
11/15/2016,1479168000,85963158.9375,878.54348434125,10.22
11/14/2016,1479081600,85995043.15625,859.9504315625,10.00
11/16/2016,1479254400,86026624.5625,861.126511870625,10.01
11/17/2016,1479340800,86057433.15625,856.2714599046875,9.95
11/18/2016,1479427200,86090533.9375,820.442788424375,9.53
11/19/2016,1479513600,86122865.03125,835.391790803125,9.70
11/20/2016,1479600000,86155325.1875,824.506462044375,9.57
11/21/2016,1479686400,86187136.75,823.94902733,9.56
11/22/2016,1479772800,86218314.25,848.38821222,9.84
11/23/2016,1479859200,86250939.875,843.5341919775,9.78
11/24/2016,1479945600,86283337.53125,795.532372038125,9.22
11/25/2016,1480032000,86316772.375,810.51449260125,9.39
11/26/2016,1480118400,86349268.3125,806.50216603875,9.34
11/27/2016,1480204800,86382979.40625,769.6723465096875,8.91
11/28/2016,1480291200,86416919.25,748.370520705,8.66
11/29/2016,1480377600,86449890.34375,707.160103011875,8.18
11/30/2016,1480464000,86481730.34375,742.8780636528124,8.59
12/1/2016,1480550400,86513478.625,730.173759595,8.44
12/2/2016,1480636800,86545275.03125,662.0713539890625,7.65
12/3/2016,1480723200,86577391.4375,683.96139235625,7.90
12/4/2016,1480809600,86608563.9375,653.02857208875,7.54
12/5/2016,1480896000,86639798.625,579.62025280125,6.69
12/6/2016,1480982400,86671774.25,659.5722020425,7.61
12/7/2016,1481068800,86703484.875,723.97409870625,8.35
12/8/2016,1481155200,86735578.9375,719.90530518125,8.30
12/9/2016,1481241600,86767239.5625,739.2568810725,8.52
12/10/2016,1481328000,86798915.96875,702.2032301871875,8.09
12/11/2016,1481414400,86830698.0,712.0117236000001,8.20
12/12/2016,1481500800,86862037.375,733.98421581875,8.45
12/13/2016,1481587200,86893847.375,729.90831795,8.40
12/14/2016,1481673600,86925697.84375,715.3984932540625,8.23
12/15/2016,1481760000,86957065.65625,674.7868294925,7.76
12/16/2016,1481846400,86988822.0625,682.862253190625,7.85
12/17/2016,1481932800,87020784.40625,666.579208551875,7.66
12/18/2016,1482019200,87052676.90625,686.8456207903125,7.89
12/19/2016,1482105600,87084147.375,662.71036152375,7.61
12/20/2016,1482192000,87115816.28125,661.2090455746875,7.59
12/21/2016,1482278400,87147409.25,685.8501107975,7.87
12/22/2016,1482364800,87178483.3125,666.0436125075,7.64
12/23/2016,1482451200,87209600.65625,624.42074069875,7.16
12/24/2016,1482537600,87240927.53125,630.7519060509375,7.23
12/25/2016,1482624000,87272935.96875,627.4924096153125,7.19
12/26/2016,1482710400,87304580.65625,629.4660265315625,7.21
12/27/2016,1482796800,87335807.21875,624.4510216140625,7.15
12/28/2016,1482883200,87367378.625,661.37105619125,7.57
12/29/2016,1482969600,87399197.375,717.54741044875,8.21
12/30/2016,1483056000,87430878.9375,713.43597213,8.16
12/31/2016,1483142400,87462107.0625,704.069961853125,8.05
1/1/2017,1483228800,87493855.34375,712.199982498125,8.14
1/2/2017,1483315200,87525386.125,729.08646642125,8.33
1/3/2017,1483401600,87556909.40625,839.6707612059375,9.59
1/4/2017,1483488000,87589008.9375,952.96841724,10.88
1/5/2017,1483574400,87620825.96875,893.73242488125,10.20
1/6/2017,1483660800,87652185.5,882.657507985,10.07
1/7/2017,1483747200,87684080.5,857.55030729,9.78
1/8/2017,1483833600,87715764.875,900.84090526625,10.27
1/9/2017,1483920000,87747515.1875,895.0246549125,10.20
1/10/2017,1484006400,87778864.5625,926.067021134375,10.55
1/11/2017,1484092800,87810387.53125,863.1761094321874,9.83
1/12/2017,1484179200,87841944.25,861.7294730925,9.81
1/13/2017,1484265600,87873674.5625,859.40453722125,9.78
1/14/2017,1484352000,87905152.6875,859.71239328375,9.78
1/15/2017,1484438400,87936854.71875,868.81612462125,9.88
1/16/2017,1484524800,87968395.03125,843.6169083496875,9.59
1/17/2017,1484611200,87999691.125,892.3168680075,10.14
1/18/2017,1484697600,88031299.09375,897.0389377653125,10.19
1/19/2017,1484784000,88063420.1875,918.501472555625,10.43
1/20/2017,1484870400,88094541.28125,933.80213758125,10.60
1/21/2017,1484956800,88126065.03125,961.4553694909376,10.91
1/22/2017,1485043200,88157642.84375,944.1683548565624,10.71
1/23/2017,1485129600,88189141.28125,950.678943011875,10.78
1/24/2017,1485216000,88220561.75,927.1981039925,10.51
1/25/2017,1485302400,88251985.34375,927.5283659628124,10.51
1/26/2017,1485388800,88283770.03125,940.2221508328123,10.65
1/27/2017,1485475200,88314884.875,928.18944003625,10.51
1/28/2017,1485561600,88346412.84375,931.171191373125,10.54
1/29/2017,1485648000,88377545.96875,925.3129062928124,10.47
1/30/2017,1485734400,88409461.28125,938.908478806875,10.62
1/31/2017,1485820800,88440875.1875,947.201773258125,10.71
2/1/2017,1485907200,88472207.375,947.53734098625,10.71
2/2/2017,1485993600,88503622.21875,954.069047518125,10.78
2/3/2017,1486080000,88534895.5,969.457105725,10.95
2/4/2017,1486166400,88566656.28125,1002.57454910375,11.32
2/5/2017,1486252800,88598257.84375,994.072453006875,11.22
2/6/2017,1486339200,88629881.4375,1003.2902578725,11.32
2/7/2017,1486425600,88661372.84375,1015.1727190609377,11.45
2/8/2017,1486512000,88693080.8125,1010.214190454375,11.39
2/9/2017,1486598400,88724508.0,970.64611752,10.94
2/10/2017,1486684800,88756004.40625,1006.493089966875,11.34
2/11/2017,1486771200,88787594.25,1014.8422022775,11.43
2/12/2017,1486857600,88819163.9375,1014.31485216625,11.42
2/13/2017,1486944000,88850898.0,1012.01172822,11.39
2/14/2017,1487030400,88882368.9375,1155.4707961875,13.00
2/15/2017,1487116800,88914090.34375,1153.2157517584376,12.97
2/16/2017,1487203200,88945630.1875,1151.845910928125,12.95
2/17/2017,1487289600,88976958.0,1131.78690576,12.72
2/18/2017,1487376000,89008169.71875,1141.9748174915626,12.83
2/19/2017,1487462400,89039436.90625,1141.485581138125,12.82
2/20/2017,1487548800,89070824.71875,1115.16672547875,12.52
2/21/2017,1487635200,89102241.59375,1137.8356251521875,12.77
2/22/2017,1487721600,89133228.9375,1131.100675216875,12.69
2/23/2017,1487808000,89164458.46875,1170.7293396946875,13.13
2/24/2017,1487894400,89195722.0625,1169.355916239375,13.11
2/25/2017,1487980800,89227275.96875,1210.8141348959375,13.57
2/26/2017,1488067200,89259096.125,1302.29021246375,14.59
2/27/2017,1488153600,89290342.53125,1388.4648263609374,15.55
2/28/2017,1488240000,89322198.625,1435.40773190375,16.07
3/1/2017,1488326400,89353343.46875,1568.1511778765625,17.55
3/2/2017,1488412800,89384974.40625,1705.46531167125,19.08
3/3/2017,1488499200,89416273.3125,1741.8290041275,19.48
3/4/2017,1488585600,89447445.96875,1664.6169694784376,18.61
3/5/2017,1488672000,89479007.84375,1719.786530756875,19.22
3/6/2017,1488758400,89510160.96875,1767.8256791328124,19.75
3/7/2017,1488844800,89541229.71875,1693.2246539815626,18.91
3/8/2017,1488931200,89572555.65625,1481.530070554375,16.54
3/9/2017,1489017600,89603365.1875,1586.875597470625,17.71
3/10/2017,1489104000,89634392.21875,1714.7059231446874,19.13
3/11/2017,1489190400,89665627.6875,1923.327713896875,21.45
3/12/2017,1489276800,89696477.21875,2090.8248839690623,23.31
3/13/2017,1489363200,89728090.96875,2552.7641880609367,28.45
3/14/2017,1489449600,89759305.8125,2565.32096012125,28.58
3/15/2017,1489536000,89790683.46875,3158.836244430625,35.18
3/16/2017,1489622400,89822111.4375,4087.804291520625,45.51
3/17/2017,1489708800,89853953.3125,3996.70384334,44.48
3/18/2017,1489795200,89885435.65625,3056.1048123125,34.00
3/19/2017,1489881600,89916430.1875,3877.196469685,43.12
3/20/2017,1489968000,89948100.5,3823.693752255,42.51
3/21/2017,1490054400,89979116.90625,3839.408918389688,42.67
3/22/2017,1490140800,90010489.25,3748.9368772625,41.65
3/23/2017,1490227200,90041470.1875,3889.7915121,43.20
3/24/2017,1490313600,90072311.125,4790.94622873875,53.19
3/25/2017,1490400000,90103373.9375,4561.03278871625,50.62
3/26/2017,1490486400,90134549.40625,4563.512236438438,50.63
3/27/2017,1490572800,90165551.59375,4423.521961189375,49.06
3/28/2017,1490659200,90196107.0625,4532.354379890625,50.25
3/29/2017,1490745600,90227375.34375,4788.366809492813,53.07
3/30/2017,1490832000,90258195.1875,4685.302912183125,51.91
3/31/2017,1490918400,90289403.46875,4506.344127125313,49.91
4/1/2017,1491004800,90320254.40625,4570.20487295625,50.60
4/2/2017,1491091200,90350695.1875,4386.526251353125,48.55
4/3/2017,1491177600,90381881.4375,3988.552427836875,44.13
4/4/2017,1491264000,90412936.75,4017.0467798025,44.43
4/5/2017,1491350400,90444172.0625,4060.94332560625,44.90
4/6/2017,1491436800,90474896.4375,3911.229772993125,43.23
4/7/2017,1491523200,90505970.96875,3829.3076316878132,42.31
4/8/2017,1491609600,90536886.59375,4017.121658164688,44.37
4/9/2017,1491696000,90567128.625,3959.594863485,43.72
4/10/2017,1491782400,90597165.8125,3962.72003263875,43.74
4/11/2017,1491868800,90627616.28125,3964.051936141875,43.74
4/12/2017,1491955200,90657833.3125,4204.71030903375,46.38
4/13/2017,1492041600,90688173.15625,4531.688012617813,49.97
4/14/2017,1492128000,90719162.84375,4292.83078576625,47.32
4/15/2017,1492214400,90749160.96875,4436.726479762188,48.89
4/16/2017,1492300800,90779668.15625,4377.395598494375,48.22
4/17/2017,1492387200,90810315.65625,4353.446532560625,47.94
4/18/2017,1492473600,90840832.375,4531.140718865,49.88
4/19/2017,1492560000,90870444.5625,4350.8768856525,47.88
4/20/2017,1492646400,90900866.75,4486.86678278,49.36
4/21/2017,1492732800,90931344.09375,4389.255979405313,48.27
4/22/2017,1492819200,90961334.40625,4403.438198606563,48.41
4/23/2017,1492905600,90991825.65625,4435.851500742188,48.75
4/24/2017,1492992000,91021611.125,4545.6192595825,49.94
4/25/2017,1493078400,91052368.9375,4560.813160079375,50.09
4/26/2017,1493164800,91081701.125,4852.83303594,53.28
4/27/2017,1493251200,91111031.125,5752.7505052325,63.14
4/28/2017,1493337600,91140713.15625,6600.410446775625,72.42
4/29/2017,1493424000,91169930.8125,6366.396268636875,69.83
4/30/2017,1493510400,91199299.40625,7280.440071600938,79.83
5/1/2017,1493596800,91228656.90625,7072.957769941562,77.53
5/2/2017,1493683200,91258093.3125,7049.687708390625,77.25
5/3/2017,1493769600,91287645.96875,7336.7881065084375,80.37
5/4/2017,1493856000,91317072.53125,8634.029207829686,94.55
5/5/2017,1493942400,91346771.4375,8293.373378810626,90.79
5/6/2017,1494028800,91376474.875,8664.3173476475,94.82
5/7/2017,1494115200,91406355.03125,8268.618876126875,90.46
5/8/2017,1494201600,91435780.96875,8082.008679827812,88.39
5/9/2017,1494288000,91465535.96875,7890.731788024063,86.27
5/10/2017,1494374400,91495150.8125,8036.019095861875,87.83
5/11/2017,1494460800,91524885.34375,8072.49488731875,88.20
5/12/2017,1494547200,91554775.03125,7795.889093910938,85.15
5/13/2017,1494633600,91584028.3125,8055.7311303675,87.96
5/14/2017,1494720000,91612245.8125,8127.838448485,88.72
5/15/2017,1494806400,91640708.15625,8276.9887606725,90.32
5/16/2017,1494892800,91669426.125,8048.575613775,87.80
5/17/2017,1494979200,91697325.03125,7975.833331218125,86.98
5/18/2017,1495065600,91725805.8125,8794.6702613025,95.88
5/19/2017,1495152000,91754187.0625,11412.38578683375,124.38
5/20/2017,1495238400,91782839.09375,11294.796178876875,123.06
5/21/2017,1495324800,91811493.15625,13588.100987125,148.00
5/22/2017,1495411200,91840262.375,14730.25968232625,160.39
5/23/2017,1495497600,91868838.46875,15571.768120453125,169.50
5/24/2017,1495584000,91897482.84375,17738.971113329062,193.03
5/25/2017,1495670400,91926318.0,16301.29397094,177.33
5/26/2017,1495756800,91955285.5,14973.079137965,162.83
5/27/2017,1495843200,91984057.21875,14407.462882172813,156.63
5/28/2017,1495929600,92012880.5,15905.34652323,172.86
5/29/2017,1496016000,92042417.84375,17871.876272720936,194.17
5/30/2017,1496102400,92072237.21875,21045.871983461875,228.58
5/31/2017,1496188800,92100985.65625,21057.969360445,228.64
6/1/2017,1496275200,92129055.03125,20332.882445396874,220.70
6/2/2017,1496361600,92155875.65625,20462.29063071375,222.04
6/3/2017,1496448000,92183405.8125,20676.73792374375,224.30
6/4/2017,1496534400,92210634.5625,22587.91704243,244.96
6/5/2017,1496620800,92238426.90625,22852.070266023442,247.75
6/6/2017,1496707200,92265908.15625,24382.188889370624,264.26
6/7/2017,1496793600,92293678.9375,23605.95426184437,255.77
6/8/2017,1496880000,92321310.1875,23949.07107573937,259.41
6/9/2017,1496966400,92348960.1875,25775.518277933126,279.11
6/10/2017,1497052800,92377118.9375,31034.093107053126,335.95
6/11/2017,1497139200,92405045.65625,31388.145908515,339.68
6/12/2017,1497225600,92433146.28125,36479.66551135813,394.66
6/13/2017,1497312000,92461422.375,35883.35340951375,388.09
6/14/2017,1497398400,92489691.125,31801.65539642,343.84
6/15/2017,1497484800,92517889.875,31889.066282115,344.68
6/16/2017,1497571200,92546260.8125,32725.283285908125,353.61
6/17/2017,1497657600,92574559.875,34076.6954899875,368.10
6/18/2017,1497744000,92603147.375,32552.78439673375,351.53
6/19/2017,1497830400,92631780.34375,33180.70371913125,358.20
6/20/2017,1497916800,92658489.71875,32479.580401113442,350.53
6/21/2017,1498003200,92684640.5,30150.31355465,325.30
6/22/2017,1498089600,92711173.78125,29757.50544856781,320.97
6/23/2017,1498176000,92737276.28125,30311.178752526557,326.85
6/24/2017,1498262400,92763771.28125,28250.278905991876,304.54
6/25/2017,1498348800,92790154.40625,25921.85753493,279.36
6/26/2017,1498435200,92816853.46875,23545.7793879525,253.68
6/27/2017,1498521600,92843435.8125,26566.22072338875,286.14
6/28/2017,1498608000,92870078.46875,29333.94298513937,315.86
6/29/2017,1498694400,92897087.375,27209.5568921375,292.90
6/30/2017,1498780800,92923943.625,26081.892496665,280.68
7/1/2017,1498867200,92950626.75,24260.11358175,261.00
7/2/2017,1498953600,92977339.09375,26404.634529234063,283.99
7/3/2017,1499040000,93004470.34375,25707.36564771594,276.41
7/4/2017,1499126400,93031836.125,25030.21550943125,269.05
7/5/2017,1499212800,93058596.4375,24753.586652375,266.00
7/6/2017,1499299200,93085523.0,24749.57885524,265.88
7/7/2017,1499385600,93112810.96875,22434.600674810627,240.94
7/8/2017,1499472000,93139877.375,22881.67367471625,245.67
7/9/2017,1499558400,93166818.15625,22147.61601210375,237.72
7/10/2017,1499644800,93191251.75,19175.03196008,205.76
7/11/2017,1499731200,93215219.875,17762.16014718125,190.55
7/12/2017,1499817600,93239157.84375,20899.55723067656,224.15
7/13/2017,1499904000,93262929.40625,19157.13832933781,205.41
7/14/2017,1499990400,93286700.65625,18390.540167373125,197.14
7/15/2017,1500076800,93310853.0,15778.865242299998,169.10
7/16/2017,1500163200,93334862.6875,14506.10435889125,155.42
7/17/2017,1500249600,93358380.96875,17735.291632633434,189.97
7/18/2017,1500336000,93382331.28125,21206.193610659066,227.09
7/19/2017,1500422400,93406814.875,18159.21887984875,194.41
7/20/2017,1500508800,93431307.6875,21146.307868911874,226.33
7/21/2017,1500595200,93455149.875,20217.15257245875,216.33
7/22/2017,1500681600,93479457.21875,21544.210505205312,230.47
7/23/2017,1500768000,93503940.5,21348.81969496,228.32
7/24/2017,1500854400,93527999.40625,21088.69330612125,225.48
7/25/2017,1500940800,93552692.0625,19046.39257700437,203.59
7/26/2017,1501027200,93577207.0625,18984.94376884,202.88
7/27/2017,1501113600,93601559.71875,18994.564513725934,202.93
7/28/2017,1501200000,93626244.875,17902.27428254875,191.21
7/29/2017,1501286400,93650737.375,19305.1630024825,206.14
7/30/2017,1501372800,93675455.03125,18433.456041049372,196.78
7/31/2017,1501459200,93699513.625,18864.52307812125,201.33
8/1/2017,1501545600,93720934.09375,21171.559011778125,225.90
8/2/2017,1501632000,93742069.40625,20447.02017889125,218.12
8/3/2017,1501718400,93763035.8125,21039.487605966875,224.39
8/4/2017,1501804800,93784340.8125,20688.8255832375,220.60
8/5/2017,1501891200,93805528.625,23741.24123970125,253.09
8/6/2017,1501977600,93826794.25,24822.81668678,264.56
8/7/2017,1502064000,93848415.8125,25333.44136442625,269.94
8/8/2017,1502150400,93870051.125,27833.40885907375,296.51
8/9/2017,1502236800,93891780.5,27724.36494604,295.28
8/10/2017,1502323200,93913244.25,28012.44249489,298.28
8/11/2017,1502409600,93935146.28125,29056.01944771625,309.32
8/12/2017,1502496000,93957067.21875,28940.65584471937,308.02
8/13/2017,1502582400,93979101.90625,27876.081207431875,296.62
8/14/2017,1502668800,94001140.03125,28121.38105174875,299.16
8/15/2017,1502755200,94023364.40625,26939.57436967875,286.52
8/16/2017,1502841600,94045930.1875,28343.56243990875,301.38
8/17/2017,1502928000,94068463.15625,28248.759485821876,300.30
8/18/2017,1503014400,94090773.625,27532.8421781475,292.62
8/19/2017,1503100800,94113338.0,27577.09030076,293.02
8/20/2017,1503187200,94135470.5,28071.197303099994,298.20
8/21/2017,1503273600,94158216.28125,30304.821910120314,321.85
8/22/2017,1503360000,94180738.9375,29513.41816084437,313.37
8/23/2017,1503446400,94203348.9375,29900.1429527625,317.40
8/24/2017,1503532800,94225880.65625,30649.794459865,325.28
8/25/2017,1503619200,94244701.4375,31106.40615646125,330.06
8/26/2017,1503705600,94263267.21875,31376.471126433124,332.86
8/27/2017,1503792000,94281902.6875,32798.7883069275,347.88
8/28/2017,1503878400,94300328.15625,32784.45208680187,347.66
8/29/2017,1503964800,94319408.3125,35119.83168515937,372.35
8/30/2017,1504051200,94338352.21875,36212.71988268937,383.86
8/31/2017,1504137600,94357118.3125,36641.69975429313,388.33
9/1/2017,1504224000,94375947.6875,36940.63344384125,391.42
9/2/2017,1504310400,94394795.8125,33135.405174061874,351.03
9/3/2017,1504396800,94413437.84375,33276.01616802969,352.45
9/4/2017,1504483200,94432358.9375,28679.10740931875,303.70
9/5/2017,1504569600,94451460.1875,30029.89725201375,317.94
9/6/2017,1504656000,94470348.46875,32017.89050302875,338.92
9/7/2017,1504742400,94489481.125,31688.93728489125,335.37
9/8/2017,1504828800,94508748.3125,28987.72328241,306.72
9/9/2017,1504915200,94527784.09375,28716.595529840313,303.79
9/10/2017,1505001600,94546772.84375,28289.339902578442,299.21
9/11/2017,1505088000,94565618.9375,28175.826162428126,297.95
9/12/2017,1505174400,94584931.4375,27817.42833576875,294.10
9/13/2017,1505260800,94603829.71875,26095.52038962,275.84
9/14/2017,1505347200,94623119.40625,21114.202864310624,223.14
9/15/2017,1505433600,94642655.8125,24566.394169250623,259.57
9/16/2017,1505520000,94661993.78125,24090.53079739031,254.49
9/17/2017,1505606400,94681215.8125,24465.62616595,258.40
9/18/2017,1505692800,94700280.8125,28176.174550143125,297.53
9/19/2017,1505779200,94719653.78125,26805.66202009375,283.00
9/20/2017,1505865600,94738835.8125,26864.1442829925,283.56
9/21/2017,1505952000,94758172.21875,24425.814052827187,257.77
9/22/2017,1506038400,94773915.8125,24919.85342373875,262.94
9/23/2017,1506124800,94788921.59375,27122.902024835625,286.14
9/24/2017,1506211200,94804383.0,26791.718635799996,282.60
9/25/2017,1506297600,94819257.375,27961.25080731375,294.89
